Country Name,Year,Maternal_Mortality_Ratio,Scaled_Maternal_Mortality_Ratio,AVG_Maternal_Mortality_Ratio,STDEV_Maternal_Mortality_Ratio,Z_Score,Is_Outlier,Is Duplicate Row?,Country Code,Region,IncomeGroup
Belize,2022,110,0.013550472,69.102564103,22.165400814,1.845102475,Normal,Unique,BLZ,Latin America & Caribbean,Upper middle income
Belize,2023,67,0.008204873,69.102564103,22.165400814,0.094857933,Normal,Unique,BLZ,Latin America & Caribbean,Upper middle income
St. Vincent and the Grenadines,1985,77,0.009448036,66.230769231,11.358886015,0.948088638,Normal,Unique,VCT,Latin America & Caribbean,Upper middle income
St. Vincent and the Grenadines,1986,71,0.008702138,66.230769231,11.358886015,0.419867825,Normal,Unique,VCT,Latin America & Caribbean,Upper middle income
St. Vincent and the Grenadines,1987,69,0.008453506,66.230769231,11.358886015,0.243794221,Normal,Unique,VCT,Latin America & Caribbean,Upper middle income
St. Vincent and the Grenadines,1988,67,0.008204873,66.230769231,11.358886015,0.067720617,Normal,Unique,VCT,Latin America & Caribbean,Upper middle income
St. Vincent and the Grenadines,1989,70,0.008577822,66.230769231,11.358886015,0.331831023,Normal,Unique,VCT,Latin America & Caribbean,Upper middle income
St. Vincent and the Grenadines,1990,72,0.008826455,66.230769231,11.358886015,0.507904627,Normal,Unique,VCT,Latin America & Caribbean,Upper middle income
St. Vincent and the Grenadines,1991,71,0.008702138,66.230769231,11.358886015,0.419867825,Normal,Unique,VCT,Latin America & Caribbean,Upper middle income
St. Vincent and the Grenadines,1992,89,0.010939831,66.230769231,11.358886015,2.004530263,Potential Outlier,Unique,VCT,Latin America & Caribbean,Upper middle income
St. Vincent and the Grenadines,1993,76,0.00932372,66.230769231,11.358886015,0.860051836,Normal,Unique,VCT,Latin America & Caribbean,Upper middle income
St. Vincent and the Grenadines,1994,78,0.009572352,66.230769231,11.358886015,1.03612544,Normal,Unique,VCT,Latin America & Caribbean,Upper middle income
St. Vincent and the Grenadines,1995,80,0.009820985,66.230769231,11.358886015,1.212199044,Normal,Unique,VCT,Latin America & Caribbean,Upper middle income
St. Vincent and the Grenadines,1996,79,0.009696668,66.230769231,11.358886015,1.124162242,Normal,Unique,VCT,Latin America & Caribbean,Upper middle income
St. Vincent and the Grenadines,1997,78,0.009572352,66.230769231,11.358886015,1.03612544,Normal,Unique,VCT,Latin America & Caribbean,Upper middle income
St. Vincent and the Grenadines,1998,77,0.009448036,66.230769231,11.358886015,0.948088638,Normal,Unique,VCT,Latin America & Caribbean,Upper middle income
St. Vincent and the Grenadines,1999,72,0.008826455,66.230769231,11.358886015,0.507904627,Normal,Unique,VCT,Latin America & Caribbean,Upper middle income
St. Vincent and the Grenadines,2000,68,0.008329189,66.230769231,11.358886015,0.155757419,Normal,Unique,VCT,Latin America & Caribbean,Upper middle income
St. Vincent and the Grenadines,2001,64,0.007831924,66.230769231,11.358886015,0.196389789,Normal,Unique,VCT,Latin America & Caribbean,Upper middle income
St. Vincent and the Grenadines,2002,62,0.007583292,66.230769231,11.358886015,0.372463393,Normal,Unique,VCT,Latin America & Caribbean,Upper middle income
St. Vincent and the Grenadines,2003,59,0.007210343,66.230769231,11.358886015,0.6365738,Normal,Unique,VCT,Latin America & Caribbean,Upper middle income
St. Vincent and the Grenadines,2004,56,0.006837394,66.230769231,11.358886015,0.900684206,Normal,Unique,VCT,Latin America & Caribbean,Upper middle income
St. Vincent and the Grenadines,2005,55,0.006713078,66.230769231,11.358886015,0.988721008,Normal,Unique,VCT,Latin America & Caribbean,Upper middle income
St. Vincent and the Grenadines,2006,54,0.006588762,66.230769231,11.358886015,1.07675781,Normal,Unique,VCT,Latin America & Caribbean,Upper middle income
St. Vincent and the Grenadines,2007,54,0.006588762,66.230769231,11.358886015,1.07675781,Normal,Unique,VCT,Latin America & Caribbean,Upper middle income
St. Vincent and the Grenadines,2008,56,0.006837394,66.230769231,11.358886015,0.900684206,Normal,Unique,VCT,Latin America & Caribbean,Upper middle income
St. Vincent and the Grenadines,2009,56,0.006837394,66.230769231,11.358886015,0.900684206,Normal,Unique,VCT,Latin America & Caribbean,Upper middle income
St. Vincent and the Grenadines,2010,59,0.007210343,66.230769231,11.358886015,0.6365738,Normal,Unique,VCT,Latin America & Caribbean,Upper middle income
St. Vincent and the Grenadines,2011,59,0.007210343,66.230769231,11.358886015,0.6365738,Normal,Unique,VCT,Latin America & Caribbean,Upper middle income
St. Vincent and the Grenadines,2012,61,0.007458976,66.230769231,11.358886015,0.460500196,Normal,Unique,VCT,Latin America & Caribbean,Upper middle income
St. Vincent and the Grenadines,2013,73,0.008950771,66.230769231,11.358886015,0.59594143,Normal,Unique,VCT,Latin America & Caribbean,Upper middle income
St. Vincent and the Grenadines,2014,64,0.007831924,66.230769231,11.358886015,0.196389789,Normal,Unique,VCT,Latin America & Caribbean,Upper middle income
St. Vincent and the Grenadines,2015,59,0.007210343,66.230769231,11.358886015,0.6365738,Normal,Unique,VCT,Latin America & Caribbean,Upper middle income
St. Vincent and the Grenadines,2016,52,0.006340129,66.230769231,11.358886015,1.252831414,Normal,Unique,VCT,Latin America & Caribbean,Upper middle income
St. Vincent and the Grenadines,2017,58,0.007086027,66.230769231,11.358886015,0.724610602,Normal,Unique,VCT,Latin America & Caribbean,Upper middle income
St. Vincent and the Grenadines,2018,56,0.006837394,66.230769231,11.358886015,0.900684206,Normal,Unique,VCT,Latin America & Caribbean,Upper middle income
St. Vincent and the Grenadines,2019,58,0.007086027,66.230769231,11.358886015,0.724610602,Normal,Unique,VCT,Latin America & Caribbean,Upper middle income
St. Vincent and the Grenadines,2020,57,0.006961711,66.230769231,11.358886015,0.812647404,Normal,Unique,VCT,Latin America & Caribbean,Upper middle income
St. Vincent and the Grenadines,2021,105,0.012928891,66.230769231,11.358886015,3.413119096,Outlier,Unique,VCT,Latin America & Caribbean,Upper middle income
St. Vincent and the Grenadines,2022,56,0.006837394,66.230769231,11.358886015,0.900684206,Normal,Unique,VCT,Latin America & Caribbean,Upper middle income
St. Vincent and the Grenadines,2023,56,0.006837394,66.230769231,11.358886015,0.900684206,Normal,Unique,VCT,Latin America & Caribbean,Upper middle income
Estonia,1985,56,0.006837394,23.102564103,17.221154176,1.910292165,Normal,Unique,EST,Europe & Central Asia,High income
Estonia,1986,46,0.005594232,23.102564103,17.221154176,1.329610993,Normal,Unique,EST,Europe & Central Asia,High income
Estonia,1987,42,0.005096967,23.102564103,17.221154176,1.097338524,Normal,Unique,EST,Europe & Central Asia,High income
Estonia,1988,43,0.005221283,23.102564103,17.221154176,1.155406641,Normal,Unique,EST,Europe & Central Asia,High income
Estonia,1989,48,0.005842864,23.102564103,17.221154176,1.445747227,Normal,Unique,EST,Europe & Central Asia,High income
Estonia,1990,44,0.005345599,23.102564103,17.221154176,1.213474758,Normal,Unique,EST,Europe & Central Asia,High income
Estonia,1991,42,0.005096967,23.102564103,17.221154176,1.097338524,Normal,Unique,EST,Europe & Central Asia,High income
Estonia,1992,40,0.004848334,23.102564103,17.221154176,0.981202289,Normal,Unique,EST,Europe & Central Asia,High income
Estonia,1993,46,0.005594232,23.102564103,17.221154176,1.329610993,Normal,Unique,EST,Europe & Central Asia,High income
Estonia,1994,60,0.007334659,23.102564103,17.221154176,2.142564634,Potential Outlier,Unique,EST,Europe & Central Asia,High income
Estonia,1995,45,0.005469915,23.102564103,17.221154176,1.271542875,Normal,Unique,EST,Europe & Central Asia,High income
Estonia,1996,36,0.004351069,23.102564103,17.221154176,0.74892982,Normal,Unique,EST,Europe & Central Asia,High income
Estonia,1997,31,0.003729488,23.102564103,17.221154176,0.458589234,Normal,Unique,EST,Europe & Central Asia,High income
Estonia,1998,32,0.003853804,23.102564103,17.221154176,0.516657351,Normal,Unique,EST,Europe & Central Asia,High income
Estonia,1999,28,0.003356539,23.102564103,17.221154176,0.284384882,Normal,Unique,EST,Europe & Central Asia,High income
Estonia,2000,27,0.003232223,23.102564103,17.221154176,0.226316765,Normal,Unique,EST,Europe & Central Asia,High income
Estonia,2001,25,0.00298359,23.102564103,17.221154176,0.11018053,Normal,Unique,EST,Europe & Central Asia,High income
Estonia,2002,22,0.002610641,23.102564103,17.221154176,0.064023822,Normal,Unique,EST,Europe & Central Asia,High income
Estonia,2003,18,0.002113376,23.102564103,17.221154176,0.296296291,Normal,Unique,EST,Europe & Central Asia,High income
Estonia,2004,15,0.001740428,23.102564103,17.221154176,0.470500642,Normal,Unique,EST,Europe & Central Asia,High income
Estonia,2005,15,0.001740428,23.102564103,17.221154176,0.470500642,Normal,Unique,EST,Europe & Central Asia,High income
Estonia,2006,13,0.001491795,23.102564103,17.221154176,0.586636877,Normal,Unique,EST,Europe & Central Asia,High income
Estonia,2007,13,0.001491795,23.102564103,17.221154176,0.586636877,Normal,Unique,EST,Europe & Central Asia,High income
Estonia,2008,11,0.001243163,23.102564103,17.221154176,0.702773111,Normal,Unique,EST,Europe & Central Asia,High income
Estonia,2009,10,0.001118846,23.102564103,17.221154176,0.760841229,Normal,Unique,EST,Europe & Central Asia,High income
Estonia,2010,8,0.000870214,23.102564103,17.221154176,0.876977463,Normal,Unique,EST,Europe & Central Asia,High income
Estonia,2011,9,0.00099453,23.102564103,17.221154176,0.818909346,Normal,Unique,EST,Europe & Central Asia,High income
Estonia,2012,8,0.000870214,23.102564103,17.221154176,0.876977463,Normal,Unique,EST,Europe & Central Asia,High income
Estonia,2013,6,0.000621581,23.102564103,17.221154176,0.993113698,Normal,Unique,EST,Europe & Central Asia,High income
Estonia,2014,7,0.000745898,23.102564103,17.221154176,0.93504558,Normal,Unique,EST,Europe & Central Asia,High income
Estonia,2015,6,0.000621581,23.102564103,17.221154176,0.993113698,Normal,Unique,EST,Europe & Central Asia,High income
Estonia,2016,7,0.000745898,23.102564103,17.221154176,0.93504558,Normal,Unique,EST,Europe & Central Asia,High income
Estonia,2017,5,0.000497265,23.102564103,17.221154176,1.051181815,Normal,Unique,EST,Europe & Central Asia,High income
Estonia,2018,5,0.000497265,23.102564103,17.221154176,1.051181815,Normal,Unique,EST,Europe & Central Asia,High income
Estonia,2019,6,0.000621581,23.102564103,17.221154176,0.993113698,Normal,Unique,EST,Europe & Central Asia,High income
Estonia,2020,6,0.000621581,23.102564103,17.221154176,0.993113698,Normal,Unique,EST,Europe & Central Asia,High income
Estonia,2021,8,0.000870214,23.102564103,17.221154176,0.876977463,Normal,Unique,EST,Europe & Central Asia,High income
Estonia,2022,7,0.000745898,23.102564103,17.221154176,0.93504558,Normal,Unique,EST,Europe & Central Asia,High income
Estonia,2023,5,0.000497265,23.102564103,17.221154176,1.051181815,Normal,Unique,EST,Europe & Central Asia,High income
North Macedonia,1985,17,0.00198906,9.256410256,4.620992994,1.675741503,Normal,Unique,MKD,Europe & Central Asia,Upper middle income
North Macedonia,1986,16,0.001864744,9.256410256,4.620992994,1.459337799,Normal,Unique,MKD,Europe & Central Asia,Upper middle income
North Macedonia,1987,15,0.001740428,9.256410256,4.620992994,1.242934095,Normal,Unique,MKD,Europe & Central Asia,Upper middle income
North Macedonia,1988,16,0.001864744,9.256410256,4.620992994,1.459337799,Normal,Unique,MKD,Europe & Central Asia,Upper middle income
North Macedonia,1989,14,0.001616111,9.256410256,4.620992994,1.026530391,Normal,Unique,MKD,Europe & Central Asia,Upper middle income
North Macedonia,1990,16,0.001864744,9.256410256,4.620992994,1.459337799,Normal,Unique,MKD,Europe & Central Asia,Upper middle income
North Macedonia,1991,15,0.001740428,9.256410256,4.620992994,1.242934095,Normal,Unique,MKD,Europe & Central Asia,Upper middle income
North Macedonia,1992,14,0.001616111,9.256410256,4.620992994,1.026530391,Normal,Unique,MKD,Europe & Central Asia,Upper middle income
North Macedonia,1993,14,0.001616111,9.256410256,4.620992994,1.026530391,Normal,Unique,MKD,Europe & Central Asia,Upper middle income
North Macedonia,1994,13,0.001491795,9.256410256,4.620992994,0.810126687,Normal,Unique,MKD,Europe & Central Asia,Upper middle income
North Macedonia,1995,13,0.001491795,9.256410256,4.620992994,0.810126687,Normal,Unique,MKD,Europe & Central Asia,Upper middle income
North Macedonia,1996,14,0.001616111,9.256410256,4.620992994,1.026530391,Normal,Unique,MKD,Europe & Central Asia,Upper middle income
North Macedonia,1997,13,0.001491795,9.256410256,4.620992994,0.810126687,Normal,Unique,MKD,Europe & Central Asia,Upper middle income
North Macedonia,1998,13,0.001491795,9.256410256,4.620992994,0.810126687,Normal,Unique,MKD,Europe & Central Asia,Upper middle income
North Macedonia,1999,12,0.001367479,9.256410256,4.620992994,0.593722983,Normal,Unique,MKD,Europe & Central Asia,Upper middle income
North Macedonia,2000,11,0.001243163,9.256410256,4.620992994,0.377319279,Normal,Unique,MKD,Europe & Central Asia,Upper middle income
North Macedonia,2001,9,0.00099453,9.256410256,4.620992994,0.055488129,Normal,Unique,MKD,Europe & Central Asia,Upper middle income
North Macedonia,2002,10,0.001118846,9.256410256,4.620992994,0.160915575,Normal,Unique,MKD,Europe & Central Asia,Upper middle income
North Macedonia,2003,8,0.000870214,9.256410256,4.620992994,0.271891833,Normal,Unique,MKD,Europe & Central Asia,Upper middle income
North Macedonia,2004,8,0.000870214,9.256410256,4.620992994,0.271891833,Normal,Unique,MKD,Europe & Central Asia,Upper middle income
North Macedonia,2005,7,0.000745898,9.256410256,4.620992994,0.488295537,Normal,Unique,MKD,Europe & Central Asia,Upper middle income
North Macedonia,2006,7,0.000745898,9.256410256,4.620992994,0.488295537,Normal,Unique,MKD,Europe & Central Asia,Upper middle income
North Macedonia,2007,7,0.000745898,9.256410256,4.620992994,0.488295537,Normal,Unique,MKD,Europe & Central Asia,Upper middle income
North Macedonia,2008,6,0.000621581,9.256410256,4.620992994,0.704699241,Normal,Unique,MKD,Europe & Central Asia,Upper middle income
North Macedonia,2009,6,0.000621581,9.256410256,4.620992994,0.704699241,Normal,Unique,MKD,Europe & Central Asia,Upper middle income
North Macedonia,2010,5,0.000497265,9.256410256,4.620992994,0.921102945,Normal,Unique,MKD,Europe & Central Asia,Upper middle income
North Macedonia,2011,5,0.000497265,9.256410256,4.620992994,0.921102945,Normal,Unique,MKD,Europe & Central Asia,Upper middle income
North Macedonia,2012,5,0.000497265,9.256410256,4.620992994,0.921102945,Normal,Unique,MKD,Europe & Central Asia,Upper middle income
North Macedonia,2013,5,0.000497265,9.256410256,4.620992994,0.921102945,Normal,Unique,MKD,Europe & Central Asia,Upper middle income
North Macedonia,2014,4,0.000372949,9.256410256,4.620992994,1.137506649,Normal,Unique,MKD,Europe & Central Asia,Upper middle income
North Macedonia,2015,4,0.000372949,9.256410256,4.620992994,1.137506649,Normal,Unique,MKD,Europe & Central Asia,Upper middle income
North Macedonia,2016,4,0.000372949,9.256410256,4.620992994,1.137506649,Normal,Unique,MKD,Europe & Central Asia,Upper middle income
North Macedonia,2017,4,0.000372949,9.256410256,4.620992994,1.137506649,Normal,Unique,MKD,Europe & Central Asia,Upper middle income
North Macedonia,2018,3,0.000248633,9.256410256,4.620992994,1.353910353,Normal,Unique,MKD,Europe & Central Asia,Upper middle income
North Macedonia,2019,3,0.000248633,9.256410256,4.620992994,1.353910353,Normal,Unique,MKD,Europe & Central Asia,Upper middle income
North Macedonia,2020,7,0.000745898,9.256410256,4.620992994,0.488295537,Normal,Unique,MKD,Europe & Central Asia,Upper middle income
North Macedonia,2021,12,0.001367479,9.256410256,4.620992994,0.593722983,Normal,Unique,MKD,Europe & Central Asia,Upper middle income
North Macedonia,2022,3,0.000248633,9.256410256,4.620992994,1.353910353,Normal,Unique,MKD,Europe & Central Asia,Upper middle income
North Macedonia,2023,3,0.000248633,9.256410256,4.620992994,1.353910353,Normal,Unique,MKD,Europe & Central Asia,Upper middle income
China,1985,125,0.015415216,54.333333333,31.829590117,2.220156352,Potential Outlier,Unique,CHN,East Asia & Pacific,Upper middle income
China,1986,120,0.014793635,54.333333333,31.829590117,2.063069817,Potential Outlier,Unique,CHN,East Asia & Pacific,Upper middle income
China,1987,114,0.014047737,54.333333333,31.829590117,1.874565976,Normal,Unique,CHN,East Asia & Pacific,Upper middle income
China,1988,108,0.01330184,54.333333333,31.829590117,1.686062135,Normal,Unique,CHN,East Asia & Pacific,Upper middle income
China,1989,104,0.012804575,54.333333333,31.829590117,1.560392907,Normal,Unique,CHN,East Asia & Pacific,Upper middle income
China,1990,102,0.012555942,54.333333333,31.829590117,1.497558294,Normal,Unique,CHN,East Asia & Pacific,Upper middle income
China,1991,92,0.01131278,54.333333333,31.829590117,1.183385225,Normal,Unique,CHN,East Asia & Pacific,Upper middle income
China,1992,86,0.010566882,54.333333333,31.829590117,0.994881384,Normal,Unique,CHN,East Asia & Pacific,Upper middle income
China,1993,80,0.009820985,54.333333333,31.829590117,0.806377543,Normal,Unique,CHN,East Asia & Pacific,Upper middle income
China,1994,76,0.00932372,54.333333333,31.829590117,0.680708315,Normal,Unique,CHN,East Asia & Pacific,Upper middle income
China,1995,71,0.008702138,54.333333333,31.829590117,0.523621781,Normal,Unique,CHN,East Asia & Pacific,Upper middle income
China,1996,67,0.008204873,54.333333333,31.829590117,0.397952554,Normal,Unique,CHN,East Asia & Pacific,Upper middle income
China,1997,63,0.007707608,54.333333333,31.829590117,0.272283326,Normal,Unique,CHN,East Asia & Pacific,Upper middle income
China,1998,60,0.007334659,54.333333333,31.829590117,0.178031406,Normal,Unique,CHN,East Asia & Pacific,Upper middle income
China,1999,58,0.007086027,54.333333333,31.829590117,0.115196792,Normal,Unique,CHN,East Asia & Pacific,Upper middle income
China,2000,56,0.006837394,54.333333333,31.829590117,0.052362178,Normal,Unique,CHN,East Asia & Pacific,Upper middle income
China,2001,52,0.006340129,54.333333333,31.829590117,0.073307049,Normal,Unique,CHN,East Asia & Pacific,Upper middle income
China,2002,50,0.006091497,54.333333333,31.829590117,0.136141663,Normal,Unique,CHN,East Asia & Pacific,Upper middle income
China,2003,47,0.005718548,54.333333333,31.829590117,0.230393584,Normal,Unique,CHN,East Asia & Pacific,Upper middle income
China,2004,45,0.005469915,54.333333333,31.829590117,0.293228197,Normal,Unique,CHN,East Asia & Pacific,Upper middle income
China,2005,42,0.005096967,54.333333333,31.829590117,0.387480118,Normal,Unique,CHN,East Asia & Pacific,Upper middle income
China,2006,40,0.004848334,54.333333333,31.829590117,0.450314732,Normal,Unique,CHN,East Asia & Pacific,Upper middle income
China,2007,38,0.004599702,54.333333333,31.829590117,0.513149345,Normal,Unique,CHN,East Asia & Pacific,Upper middle income
China,2008,38,0.004599702,54.333333333,31.829590117,0.513149345,Normal,Unique,CHN,East Asia & Pacific,Upper middle income
China,2009,35,0.004226753,54.333333333,31.829590117,0.607401266,Normal,Unique,CHN,East Asia & Pacific,Upper middle income
China,2010,34,0.004102437,54.333333333,31.829590117,0.638818573,Normal,Unique,CHN,East Asia & Pacific,Upper middle income
China,2011,33,0.00397812,54.333333333,31.829590117,0.67023588,Normal,Unique,CHN,East Asia & Pacific,Upper middle income
China,2012,32,0.003853804,54.333333333,31.829590117,0.701653187,Normal,Unique,CHN,East Asia & Pacific,Upper middle income
China,2013,30,0.003605172,54.333333333,31.829590117,0.7644878,Normal,Unique,CHN,East Asia & Pacific,Upper middle income
China,2014,28,0.003356539,54.333333333,31.829590117,0.827322414,Normal,Unique,CHN,East Asia & Pacific,Upper middle income
China,2015,26,0.003107907,54.333333333,31.829590117,0.890157028,Normal,Unique,CHN,East Asia & Pacific,Upper middle income
China,2016,25,0.00298359,54.333333333,31.829590117,0.921574335,Normal,Unique,CHN,East Asia & Pacific,Upper middle income
China,2017,24,0.002859274,54.333333333,31.829590117,0.952991641,Normal,Unique,CHN,East Asia & Pacific,Upper middle income
China,2018,22,0.002610641,54.333333333,31.829590117,1.015826255,Normal,Unique,CHN,East Asia & Pacific,Upper middle income
China,2019,21,0.002486325,54.333333333,31.829590117,1.047243562,Normal,Unique,CHN,East Asia & Pacific,Upper middle income
China,2020,20,0.002362009,54.333333333,31.829590117,1.078660869,Normal,Unique,CHN,East Asia & Pacific,Upper middle income
China,2021,21,0.002486325,54.333333333,31.829590117,1.047243562,Normal,Unique,CHN,East Asia & Pacific,Upper middle income
China,2022,18,0.002113376,54.333333333,31.829590117,1.141495483,Normal,Unique,CHN,East Asia & Pacific,Upper middle income
China,2023,16,0.001864744,54.333333333,31.829590117,1.204330096,Normal,Unique,CHN,East Asia & Pacific,Upper middle income
Bosnia and Herzegovina,1985,35,0.004226753,14.41025641,8.857699442,2.324502398,Potential Outlier,Unique,BIH,Europe & Central Asia,Upper middle income
Bosnia and Herzegovina,1986,33,0.00397812,14.41025641,8.857699442,2.098710135,Potential Outlier,Unique,BIH,Europe & Central Asia,Upper middle income
Bosnia and Herzegovina,1987,31,0.003729488,14.41025641,8.857699442,1.872917872,Normal,Unique,BIH,Europe & Central Asia,Upper middle income
Bosnia and Herzegovina,1988,29,0.003480855,14.41025641,8.857699442,1.647125609,Normal,Unique,BIH,Europe & Central Asia,Upper middle income
Bosnia and Herzegovina,1989,26,0.003107907,14.41025641,8.857699442,1.308437215,Normal,Unique,BIH,Europe & Central Asia,Upper middle income
Bosnia and Herzegovina,1990,25,0.00298359,14.41025641,8.857699442,1.195541084,Normal,Unique,BIH,Europe & Central Asia,Upper middle income
Bosnia and Herzegovina,1991,23,0.002734958,14.41025641,8.857699442,0.969748821,Normal,Unique,BIH,Europe & Central Asia,Upper middle income
Bosnia and Herzegovina,1992,30,0.003605172,14.41025641,8.857699442,1.760021741,Normal,Unique,BIH,Europe & Central Asia,Upper middle income
Bosnia and Herzegovina,1993,26,0.003107907,14.41025641,8.857699442,1.308437215,Normal,Unique,BIH,Europe & Central Asia,Upper middle income
Bosnia and Herzegovina,1994,22,0.002610641,14.41025641,8.857699442,0.85685269,Normal,Unique,BIH,Europe & Central Asia,Upper middle income
Bosnia and Herzegovina,1995,19,0.002237693,14.41025641,8.857699442,0.518164295,Normal,Unique,BIH,Europe & Central Asia,Upper middle income
Bosnia and Herzegovina,1996,17,0.00198906,14.41025641,8.857699442,0.292372033,Normal,Unique,BIH,Europe & Central Asia,Upper middle income
Bosnia and Herzegovina,1997,16,0.001864744,14.41025641,8.857699442,0.179475901,Normal,Unique,BIH,Europe & Central Asia,Upper middle income
Bosnia and Herzegovina,1998,14,0.001616111,14.41025641,8.857699442,0.046316362,Normal,Unique,BIH,Europe & Central Asia,Upper middle income
Bosnia and Herzegovina,1999,13,0.001491795,14.41025641,8.857699442,0.159212493,Normal,Unique,BIH,Europe & Central Asia,Upper middle income
Bosnia and Herzegovina,2000,11,0.001243163,14.41025641,8.857699442,0.385004756,Normal,Unique,BIH,Europe & Central Asia,Upper middle income
Bosnia and Herzegovina,2001,11,0.001243163,14.41025641,8.857699442,0.385004756,Normal,Unique,BIH,Europe & Central Asia,Upper middle income
Bosnia and Herzegovina,2002,10,0.001118846,14.41025641,8.857699442,0.497900887,Normal,Unique,BIH,Europe & Central Asia,Upper middle income
Bosnia and Herzegovina,2003,10,0.001118846,14.41025641,8.857699442,0.497900887,Normal,Unique,BIH,Europe & Central Asia,Upper middle income
Bosnia and Herzegovina,2004,10,0.001118846,14.41025641,8.857699442,0.497900887,Normal,Unique,BIH,Europe & Central Asia,Upper middle income
Bosnia and Herzegovina,2005,9,0.00099453,14.41025641,8.857699442,0.610797019,Normal,Unique,BIH,Europe & Central Asia,Upper middle income
Bosnia and Herzegovina,2006,9,0.00099453,14.41025641,8.857699442,0.610797019,Normal,Unique,BIH,Europe & Central Asia,Upper middle income
Bosnia and Herzegovina,2007,9,0.00099453,14.41025641,8.857699442,0.610797019,Normal,Unique,BIH,Europe & Central Asia,Upper middle income
Bosnia and Herzegovina,2008,8,0.000870214,14.41025641,8.857699442,0.72369315,Normal,Unique,BIH,Europe & Central Asia,Upper middle income
Bosnia and Herzegovina,2009,8,0.000870214,14.41025641,8.857699442,0.72369315,Normal,Unique,BIH,Europe & Central Asia,Upper middle income
Bosnia and Herzegovina,2010,8,0.000870214,14.41025641,8.857699442,0.72369315,Normal,Unique,BIH,Europe & Central Asia,Upper middle income
Bosnia and Herzegovina,2011,7,0.000745898,14.41025641,8.857699442,0.836589281,Normal,Unique,BIH,Europe & Central Asia,Upper middle income
Bosnia and Herzegovina,2012,7,0.000745898,14.41025641,8.857699442,0.836589281,Normal,Unique,BIH,Europe & Central Asia,Upper middle income
Bosnia and Herzegovina,2013,7,0.000745898,14.41025641,8.857699442,0.836589281,Normal,Unique,BIH,Europe & Central Asia,Upper middle income
Bosnia and Herzegovina,2014,7,0.000745898,14.41025641,8.857699442,0.836589281,Normal,Unique,BIH,Europe & Central Asia,Upper middle income
Bosnia and Herzegovina,2015,7,0.000745898,14.41025641,8.857699442,0.836589281,Normal,Unique,BIH,Europe & Central Asia,Upper middle income
Bosnia and Herzegovina,2016,7,0.000745898,14.41025641,8.857699442,0.836589281,Normal,Unique,BIH,Europe & Central Asia,Upper middle income
Bosnia and Herzegovina,2017,7,0.000745898,14.41025641,8.857699442,0.836589281,Normal,Unique,BIH,Europe & Central Asia,Upper middle income
Bosnia and Herzegovina,2018,7,0.000745898,14.41025641,8.857699442,0.836589281,Normal,Unique,BIH,Europe & Central Asia,Upper middle income
Bosnia and Herzegovina,2019,6,0.000621581,14.41025641,8.857699442,0.949485413,Normal,Unique,BIH,Europe & Central Asia,Upper middle income
Bosnia and Herzegovina,2020,7,0.000745898,14.41025641,8.857699442,0.836589281,Normal,Unique,BIH,Europe & Central Asia,Upper middle income
Bosnia and Herzegovina,2021,13,0.001491795,14.41025641,8.857699442,0.159212493,Normal,Unique,BIH,Europe & Central Asia,Upper middle income
Bosnia and Herzegovina,2022,12,0.001367479,14.41025641,8.857699442,0.272108624,Normal,Unique,BIH,Europe & Central Asia,Upper middle income
Bosnia and Herzegovina,2023,6,0.000621581,14.41025641,8.857699442,0.949485413,Normal,Unique,BIH,Europe & Central Asia,Upper middle income
Slovenia,1985,17,0.00198906,8.871794872,4.046957838,2.008472896,Potential Outlier,Unique,SVN,Europe & Central Asia,High income
Slovenia,1986,16,0.001864744,8.871794872,4.046957838,1.761373707,Normal,Unique,SVN,Europe & Central Asia,High income
Slovenia,1987,16,0.001864744,8.871794872,4.046957838,1.761373707,Normal,Unique,SVN,Europe & Central Asia,High income
Slovenia,1988,16,0.001864744,8.871794872,4.046957838,1.761373707,Normal,Unique,SVN,Europe & Central Asia,High income
Slovenia,1989,15,0.001740428,8.871794872,4.046957838,1.514274518,Normal,Unique,SVN,Europe & Central Asia,High income
Slovenia,1990,14,0.001616111,8.871794872,4.046957838,1.267175328,Normal,Unique,SVN,Europe & Central Asia,High income
Slovenia,1991,13,0.001491795,8.871794872,4.046957838,1.020076139,Normal,Unique,SVN,Europe & Central Asia,High income
Slovenia,1992,13,0.001491795,8.871794872,4.046957838,1.020076139,Normal,Unique,SVN,Europe & Central Asia,High income
Slovenia,1993,12,0.001367479,8.871794872,4.046957838,0.77297695,Normal,Unique,SVN,Europe & Central Asia,High income
Slovenia,1994,12,0.001367479,8.871794872,4.046957838,0.77297695,Normal,Unique,SVN,Europe & Central Asia,High income
Slovenia,1995,11,0.001243163,8.871794872,4.046957838,0.525877761,Normal,Unique,SVN,Europe & Central Asia,High income
Slovenia,1996,10,0.001118846,8.871794872,4.046957838,0.278778572,Normal,Unique,SVN,Europe & Central Asia,High income
Slovenia,1997,9,0.00099453,8.871794872,4.046957838,0.031679383,Normal,Unique,SVN,Europe & Central Asia,High income
Slovenia,1998,9,0.00099453,8.871794872,4.046957838,0.031679383,Normal,Unique,SVN,Europe & Central Asia,High income
Slovenia,1999,8,0.000870214,8.871794872,4.046957838,0.215419806,Normal,Unique,SVN,Europe & Central Asia,High income
Slovenia,2000,7,0.000745898,8.871794872,4.046957838,0.462518995,Normal,Unique,SVN,Europe & Central Asia,High income
